"Name","API Name","Instance Memory","vCPUs","Instance Storage","Network Performance","Linux On Demand cost","Linux Reserved cost","Linux Spot Minimum cost","Windows On Demand cost","Windows Reserved cost"
"M6GD Eight Extra Large","m6gd.8xlarge","128.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","12 Gigabit","$1.4464 hourly","$0.5438 hourly","$0.4953 hourly","unavailable","unavailable"
"IM4GN Quadruple Extra Large","im4gn.4xlarge","64.0 GiB","16 vCPUs","7500 GB                 NVMe SSD","25 Gigabit","$1.4552 hourly","$0.5790 hourly","$0.7502 hourly","unavailable","unavailable"
"C5 High-CPU 9xlarge","c5.9xlarge","72.0 GiB","36 vCPUs","EBS only","12 Gigabit","$1.5300 hourly","$0.5520 hourly","$0.3421 hourly","$3.1860 hourly","$2.2080 hourly"
"M6I Eight Extra Large","m6i.8xlarge","128.0 GiB","32 vCPUs","EBS only","12.5 Gigabit","$1.5360 hourly","$0.6064 hourly","$0.5834 hourly","$3.0080 hourly","$2.0784 hourly"
"M5 General Purpose Eight Extra Large","m5.8xlarge","128.0 GiB","32 vCPUs","EBS only","10 Gigabit","$1.5360 hourly","$0.5775 hourly","$0.3517 hourly","$3.0080 hourly","$2.0495 hourly"
"R6IDN Quadruple Extra Large","r6idn.4xlarge","128.0 GiB","16 vCPUs","950 GB                 NVMe SSD","Up to 50 Gigabit","$1.5631 hourly","$0.5540 hourly","$0.3061 hourly","$2.2991 hourly","$1.2900 hourly"
"C4 High-CPU Eight Extra Large","c4.8xlarge","60.0 GiB","36 vCPUs","EBS only","10 Gigabit","$1.5910 hourly","$0.6213 hourly","$0.3846 hourly","$3.0910 hourly","$1.8049 hourly"
"C6ID Eight Extra Large","c6id.8xlarge","64.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","12.5 Gigabit","$1.6128 hourly","$0.5866 hourly","$0.6186 hourly","$3.0848 hourly","$2.0586 hourly"
"R6G Eight Extra Large","r6g.8xlarge","256.0 GiB","32 vCPUs","EBS only","12 Gigabit","$1.6128 hourly","$0.6064 hourly","$0.3654 hourly","unavailable","unavailable"
"C6G 12xlarge","c6g.12xlarge","96.0 GiB","48 vCPUs","EBS only","20 Gigabit","$1.6320 hourly","$0.6136 hourly","$0.7979 hourly","unavailable","unavailable"
"M5AD Eight Extra Large","m5ad.8xlarge","128.0 GiB","32 vCPUs","1200 GB                 (2 * 600 GB NVMe SSD)","Up to 10 Gigabit","$1.6480 hourly","$0.6196 hourly","$0.5849 hourly","$3.1200 hourly","$2.0917 hourly"
"X2IEDN Double Extra Large","x2iedn.2xlarge","256.0 GiB","8 vCPUs","237 GB                 NVMe SSD","Up to 25 Gigabit","$1.6672 hourly","$0.4654 hourly","$0.5002 hourly","$2.0353 hourly","$0.8334 hourly"
"X1E Double Extra Large","x1e.2xlarge","244.0 GiB","8 vCPUs","240 GB                 SSD","Up to 10 Gigabit","$1.6680 hourly","$0.4667 hourly","$0.5004 hourly","$2.0360 hourly","$0.8347 hourly"
"I2 Double Extra Large","i2.2xlarge","61.0 GiB","8 vCPUs","1600 GB                 (2 * 800 GB SSD)","High","$1.7050 hourly","$0.4225 hourly","$0.5115 hourly","$1.9460 hourly","$0.6481 hourly"
"R7G Eight Extra Large","r7g.8xlarge","256.0 GiB","32 vCPUs","EBS only","15 Gigabit","$1.7136 hourly","$0.6765 hourly","$0.5482 hourly","unavailable","unavailable"
"C5 High-CPU 9xlarge","c5d.9xlarge","72.0 GiB","36 vCPUs","900 GB                 NVMe SSD","12 Gigabit","$1.7280 hourly","$0.6243 hourly","$0.3822 hourly","$3.3840 hourly","$2.2803 hourly"
"G4AD Eight Extra Large","g4ad.8xlarge","128.0 GiB","32 vCPUs","1200 GB                 NVMe SSD","15 Gigabit","$1.7340 hourly","$0.7610 hourly","$0.8131 hourly","$3.2060 hourly","$2.2330 hourly"
"C7G 12xlarge","c7g.12xlarge","96.0 GiB","48 vCPUs","EBS only","22.5 Gigabit","$1.7342 hourly","$0.6645 hourly","$0.8172 hourly","unavailable","unavailable"
"R5A Eight Extra Large","r5a.8xlarge","256.0 GiB","32 vCPUs","EBS only","Up to 10 Gigabit","$1.8080 hourly","$0.6798 hourly","$0.6263 hourly","$3.2800 hourly","$2.1518 hourly"
"M5 General Purpose Eight Extra Large","m5d.8xlarge","128.0 GiB","32 vCPUs","1200 GB                 (2 * 600 GB NVMe SSD)","10 Gigabit","$1.8080 hourly","$0.6798 hourly","$0.5748 hourly","$3.2800 hourly","$2.1518 hourly"
"R6A Eight Extra Large","r6a.8xlarge","256.0 GiB","32 vCPUs","EBS only","12.5 Gigabit","$1.8144 hourly","$0.7163 hourly","$0.6731 hourly","$3.2864 hourly","$2.1883 hourly"
"C6IN Eight Extra Large","c6in.8xlarge","64.0 GiB","32 vCPUs","EBS only","50 Gigabit","$1.8144 hourly","$0.5734 hourly","$0.6857 hourly","$3.2864 hourly","$2.0454 hourly"
"C6A 12xlarge","c6a.12xlarge","96.0 GiB","48 vCPUs","EBS only","18.75 Gigabit","$1.8360 hourly","$0.7035 hourly","$0.8030 hourly","$4.0440 hourly","$2.9115 hourly"
"C6GD 12xlarge","c6gd.12xlarge","96.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","20 Gigabit","$1.8432 hourly","$0.6930 hourly","$0.4789 hourly","unavailable","unavailable"
"R6GD Eight Extra Large","r6gd.8xlarge","256.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","12 Gigabit","$1.8432 hourly","$0.6930 hourly","$0.4082 hourly","unavailable","unavailable"
"C5A 12xlarge","c5a.12xlarge","96.0 GiB","48 vCPUs","EBS only","12 Gigabit","$1.8480 hourly","$0.6949 hourly","$0.6717 hourly","$4.0560 hourly","$2.9029 hourly"
"M6G 12xlarge","m6g.12xlarge","192.0 GiB","48 vCPUs","EBS only","20 Gigabit","$1.8480 hourly","$0.6992 hourly","$0.8632 hourly","unavailable","unavailable"
"H1 Eight Extra Large","h1.8xlarge","128.0 GiB","32 vCPUs","8000 GB                 (4 * 2000 GB HDD)","10 Gigabit","$1.8720 hourly","$0.7871 hourly","$0.9301 hourly","$3.3440 hourly","$2.2591 hourly"
"M6ID Eight Extra Large","m6id.8xlarge","128.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","12.5 Gigabit","$1.8984 hourly","$0.7138 hourly","$0.6502 hourly","$3.3704 hourly","$2.1858 hourly"
"M5N Eight Extra Large","m5n.8xlarge","128.0 GiB","32 vCPUs","EBS only","25 Gigabit","$1.9040 hourly","$0.6389 hourly","$0.6874 hourly","$3.3760 hourly","$2.1110 hourly"
"C5N 9xlarge","c5n.9xlarge","96.0 GiB","36 vCPUs","EBS only","50 Gigabit","$1.9440 hourly","$0.6143 hourly","$0.5374 hourly","$3.6000 hourly","$2.2704 hourly"
"M7G 12xlarge","m7g.12xlarge","192.0 GiB","48 vCPUs","EBS only","22.5 Gigabit","$1.9584 hourly","$0.7732 hourly","$0.8057 hourly","unavailable","unavailable"
"INF2 Eight Extra Large","inf2.8xlarge","128.0 GiB","32 vCPUs","EBS only","Up to 25 Gigabit","$1.9679 hourly","$0.7399 hourly","$1.4853 hourly","unavailable","unavailable"
"M5ZN 6xlarge","m5zn.6xlarge","96.0 GiB","24 vCPUs","EBS only","50 Gigabit","$1.9820 hourly","$0.7452 hourly","$0.4839 hourly","$3.0860 hourly","$1.8492 hourly"
"D3 Quadruple Extra Large","d3.4xlarge","128.0 GiB","16 vCPUs","23760 GB                 (12 * 1980 GB NVMe HDD)","Up to 15 Gigabit","$1.9980 hourly","$0.7511 hourly","$0.7360 hourly","$2.7340 hourly","$1.4872 hourly"
"M4 General Purpose Deca Extra Large","m4.10xlarge","160.0 GiB","40 vCPUs","EBS only","10 Gigabit","$2.0000 hourly","$0.7520 hourly","$0.7059 hourly","$3.8400 hourly","$2.4473 hourly"
"R5 Eight Extra Large","r5.8xlarge","256.0 GiB","32 vCPUs","EBS only","10 Gigabit","$2.0160 hourly","$0.7580 hourly","$0.3345 hourly","$3.4880 hourly","$2.2300 hourly"
"R6I Eight Extra Large","r6i.8xlarge","256.0 GiB","32 vCPUs","EBS only","12.5 Gigabit","$2.0160 hourly","$0.7959 hourly","$0.6241 hourly","$3.4880 hourly","$2.2679 hourly"
"C5 High-CPU 12xlarge","c5.12xlarge","96.0 GiB","48 vCPUs","EBS only","12 Gigabit","$2.0400 hourly","$0.7440 hourly","$0.6476 hourly","$4.2480 hourly","$2.9520 hourly"
"C6I 12xlarge","c6i.12xlarge","96.0 GiB","48 vCPUs","EBS only","18.75 Gigabit","$2.0400 hourly","$0.7817 hourly","$0.6109 hourly","$4.2480 hourly","$2.9897 hourly"
"M5A 12xlarge","m5a.12xlarge","192.0 GiB","48 vCPUs","EBS only","10 Gigabit","$2.0640 hourly","$0.7761 hourly","$0.8834 hourly","$4.2720 hourly","$2.9841 hourly"
"C5AD 12xlarge","c5ad.12xlarge","96.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","12 Gigabit","$2.0640 hourly","$0.7761 hourly","$0.8398 hourly","$4.2720 hourly","$2.9841 hourly"
"C6GN 12xlarge","c6gn.12xlarge","96.0 GiB","48 vCPUs","EBS only","75 Gigabit","$2.0736 hourly","$0.7748 hourly","$0.7893 hourly","unavailable","unavailable"
"M6A 12xlarge","m6a.12xlarge","192.0 GiB","48 vCPUs","EBS only","18.75 Gigabit","$2.0736 hourly","$0.8186 hourly","$0.9274 hourly","$4.2816 hourly","$3.0267 hourly"
"R5AD Eight Extra Large","r5ad.8xlarge","256.0 GiB","32 vCPUs","1200 GB                 (2 * 600 GB NVMe SSD)","Up to 10 Gigabit","$2.0960 hourly","$0.7881 hourly","$0.5827 hourly","$3.5680 hourly","$2.2601 hourly"
"R4 High-Memory Eight Extra Large","r4.8xlarge","244.0 GiB","32 vCPUs","EBS only","10 Gigabit","$2.1280 hourly","$0.8001 hourly","$0.5262 hourly","$3.6000 hourly","$2.2721 hourly"
"M6GD 12xlarge","m6gd.12xlarge","192.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","20 Gigabit","$2.1696 hourly","$0.8158 hourly","$0.8130 hourly","unavailable","unavailable"
"G4DN Eight Extra Large","g4dn.8xlarge","128.0 GiB","32 vCPUs","900 GB                 NVMe SSD","50 Gigabit","$2.1760 hourly","$0.8182 hourly","$0.8822 hourly","$3.6480 hourly","$2.2902 hourly"
"C6G 16xlarge","c6g.16xlarge","128.0 GiB","64 vCPUs","EBS only","25 Gigabit","$2.1760 hourly","$0.8182 hourly","$0.7720 hourly","unavailable","unavailable"
"M5DN Eight Extra Large","m5dn.8xlarge","128.0 GiB","32 vCPUs","1200 GB                 (2 * 600 GB NVMe SSD)","25 Gigabit","$2.1760 hourly","$0.7363 hourly","$0.5639 hourly","$3.6480 hourly","$2.2084 hourly"
"C6G Metal","c6g.metal","128.0 GiB","64 vCPUs","EBS only","25 Gigabit","$2.1760 hourly","$0.8182 hourly","$0.9860 hourly","unavailable","unavailable"
"M6IN Eight Extra Large","m6in.8xlarge","128.0 GiB","32 vCPUs","EBS only","50 Gigabit","$2.2277 hourly","$0.7474 hourly","$0.6360 hourly","$3.6997 hourly","$2.2194 hourly"
"Z1D 6xlarge","z1d.6xlarge","192.0 GiB","24 vCPUs","900 GB                 NVMe SSD","12 Gigabit","$2.2320 hourly","$0.8011 hourly","$0.9020 hourly","$3.3360 hourly","$1.9051 hourly"
"G3 Graphics GPU Eight Extra Large","g3.8xlarge","244.0 GiB","32 vCPUs","EBS only","10 Gigabit","$2.2800 hourly","$1.0114 hourly","$1.4002 hourly","$3.7520 hourly","$2.4834 hourly"
"M5 General Purpose 12xlarge","m5.12xlarge","192.0 GiB","48 vCPUs","EBS only","12 Gigabit","$2.3040 hourly","$0.8663 hourly","$0.6452 hourly","$4.5120 hourly","$3.0743 hourly"
"R5D Eight Extra Large","r5d.8xlarge","256.0 GiB","32 vCPUs","1200 GB                 (2 * 600 GB NVMe SSD)","10 Gigabit","$2.3040 hourly","$0.8663 hourly","$0.6512 hourly","$3.7760 hourly","$2.3383 hourly"
"C5 High-CPU 12xlarge","c5d.12xlarge","96.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","12 Gigabit","$2.3040 hourly","$0.8421 hourly","$0.6475 hourly","$4.5120 hourly","$3.0501 hourly"
"M6I 12xlarge","m6i.12xlarge","192.0 GiB","48 vCPUs","EBS only","18.75 Gigabit","$2.3040 hourly","$0.9096 hourly","$0.8367 hourly","$4.5120 hourly","$3.1176 hourly"
"IS4GEN Quadruple Extra Large","is4gen.4xlarge","96.0 GiB","16 vCPUs","15000 GB                 (2 * 7500 GB NVMe SSD)","25 Gigabit","$2.3052 hourly","$0.8725 hourly","$0.7419 hourly","unavailable","unavailable"
"C7G 16xlarge","c7g.16xlarge","128.0 GiB","64 vCPUs","EBS only","30 Gigabit","$2.3123 hourly","$0.8860 hourly","$1.1596 hourly","unavailable","unavailable"
"C7G Metal","c7g.metal","128.0 GiB","64 vCPUs","EBS only","30 Gigabit","$2.3123 hourly","$0.8860 hourly","$1.0544 hourly","unavailable","unavailable"
"R5N Eight Extra Large","r5n.8xlarge","256.0 GiB","32 vCPUs","EBS only","25 Gigabit","$2.3840 hourly","$0.8404 hourly","$0.5019 hourly","$3.8560 hourly","$2.3124 hourly"
"R5B Eight Extra Large","r5b.8xlarge","256.0 GiB","32 vCPUs","EBS only","10 Gigabit","$2.3840 hourly","$0.8404 hourly","$0.7002 hourly","$3.8560 hourly","$2.3124 hourly"
"R6G 12xlarge","r6g.12xlarge","384.0 GiB","48 vCPUs","EBS only","20 Gigabit","$2.4192 hourly","$0.9096 hourly","$0.8719 hourly","unavailable","unavailable"
"R6ID Eight Extra Large","r6id.8xlarge","256.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","12.5 Gigabit","$2.4192 hourly","$0.9099 hourly","$0.5835 hourly","$3.8912 hourly","$2.3819 hourly"
"C6ID 12xlarge","c6id.12xlarge","96.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","18.75 Gigabit","$2.4192 hourly","$0.8798 hourly","$0.7629 hourly","$4.6272 hourly","$3.0878 hourly"
"C6A 16xlarge","c6a.16xlarge","128.0 GiB","64 vCPUs","EBS only","25 Gigabit","$2.4480 hourly","$0.9381 hourly","$1.1887 hourly","$5.3920 hourly","$3.8820 hourly"
"C6GD Metal","c6gd.metal","128.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$2.4576 hourly","$0.9240 hourly","$1.0666 hourly","unavailable","unavailable"
"C6GD 16xlarge","c6gd.16xlarge","128.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$2.4576 hourly","$0.9240 hourly","$0.9346 hourly","unavailable","unavailable"
"M6G 16xlarge","m6g.16xlarge","256.0 GiB","64 vCPUs","EBS only","25 Gigabit","$2.4640 hourly","$0.9323 hourly","$0.8684 hourly","unavailable","unavailable"
"M6G Metal","m6g.metal","256.0 GiB","64 vCPUs","EBS only","25 Gigabit","$2.4640 hourly","$0.9323 hourly","$1.1153 hourly","unavailable","unavailable"
"C5A 16xlarge","c5a.16xlarge","128.0 GiB","64 vCPUs","EBS only","20 Gigabit","$2.4640 hourly","$0.9264 hourly","$0.9136 hourly","$5.4080 hourly","$3.8705 hourly"
"M5AD 12xlarge","m5ad.12xlarge","192.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","10 Gigabit","$2.4720 hourly","$0.9295 hourly","$0.9323 hourly","$4.6800 hourly","$3.1375 hourly"
"I3 High I/O Eight Extra Large","i3.8xlarge","244.0 GiB","32 vCPUs","7600 GB                 (4 * 1900 GB NVMe SSD)","10 Gigabit","$2.4960 hourly","$1.0558 hourly","$0.7488 hourly","$3.9680 hourly","$2.5278 hourly"
"M6IDN Eight Extra Large","m6idn.8xlarge","128.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","50 Gigabit","$2.5459 hourly","$0.8615 hourly","$0.5136 hourly","$4.0179 hourly","$2.3335 hourly"
"R7G 12xlarge","r7g.12xlarge","384.0 GiB","48 vCPUs","EBS only","22.5 Gigabit","$2.5704 hourly","$1.0148 hourly","$0.9010 hourly","unavailable","unavailable"
"M7G 16xlarge","m7g.16xlarge","256.0 GiB","64 vCPUs","EBS only","30 Gigabit","$2.6112 hourly","$1.0309 hourly","$1.1912 hourly","unavailable","unavailable"
"M7G Metal","m7g.metal","256.0 GiB","64 vCPUs","EBS only","30 Gigabit","$2.6112 hourly","$1.0309 hourly","$1.0778 hourly","unavailable","unavailable"
"R3 High-Memory Eight Extra Large","r3.8xlarge","244.0 GiB","32 vCPUs","640 GB                 (2 * 320 GB SSD)","10 Gigabit","$2.6560 hourly","$0.9331 hourly","$0.4662 hourly","$3.5000 hourly","$1.1562 hourly"
"R5DN Eight Extra Large","r5dn.8xlarge","256.0 GiB","32 vCPUs","1200 GB                 (2 * 600 GB NVMe SSD)","25 Gigabit","$2.6720 hourly","$0.9469 hourly","$0.7099 hourly","$4.1440 hourly","$2.4189 hourly"
"X2GD Eight Extra Large","x2gd.8xlarge","512.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","12 Gigabit","$2.6720 hourly","$0.7944 hourly","$1.3002 hourly","unavailable","unavailable"
"M5 General Purpose 12xlarge","m5d.12xlarge","192.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","12 Gigabit","$2.7120 hourly","$1.0197 hourly","$0.9628 hourly","$4.9200 hourly","$3.2277 hourly"
"I3EN 6xlarge","i3en.6xlarge","192.0 GiB","24 vCPUs","15000 GB                 (2 * 7500 GB NVMe SSD)","25 Gigabit","$2.7120 hourly","$1.0271 hourly","$0.8136 hourly","$3.8160 hourly","$2.1311 hourly"
"R5A 12xlarge","r5a.12xlarge","384.0 GiB","48 vCPUs","EBS only","10 Gigabit","$2.7120 hourly","$1.0197 hourly","$0.9391 hourly","$4.9200 hourly","$3.2277 hourly"
"C6I 16xlarge","c6i.16xlarge","128.0 GiB","64 vCPUs","EBS only","25 Gigabit","$2.7200 hourly","$1.0423 hourly","$1.1687 hourly","$5.6640 hourly","$3.9863 hourly"
"R6A 12xlarge","r6a.12xlarge","384.0 GiB","48 vCPUs","EBS only","18.75 Gigabit","$2.7216 hourly","$1.0745 hourly","$0.8965 hourly","$4.9296 hourly","$3.2825 hourly"
"C6IN 12xlarge","c6in.12xlarge","96.0 GiB","48 vCPUs","EBS only","75 Gigabit","$2.7216 hourly","$0.8601 hourly","$0.7792 hourly","$4.9296 hourly","$3.0681 hourly"
"I4I Eight Extra Large","i4i.8xlarge","256.0 GiB","32 vCPUs","7500 GB                 (2 * 3750 GB NVMe SSD)","18.75 Gigabit","$2.7460 hourly","$1.1054 hourly","$0.8238 hourly","$4.2180 hourly","$2.5774 hourly"
"M5A 16xlarge","m5a.16xlarge","256.0 GiB","64 vCPUs","EBS only","12 Gigabit","$2.7520 hourly","$1.0347 hourly","$1.2610 hourly","$5.6960 hourly","$3.9788 hourly"
"C5AD 16xlarge","c5ad.16xlarge","128.0 GiB","64 vCPUs","2400 GB                 (2 * 1200 GB NVMe SSD)","20 Gigabit","$2.7520 hourly","$1.0347 hourly","$0.9821 hourly","$5.6960 hourly","$3.9788 hourly"
"D2 Quadruple Extra Large","d2.4xlarge","122.0 GiB","16 vCPUs","24576 GB                 (12 * 2048 GB HDD)","High","$2.7600 hourly","$0.7907 hourly","$0.8280 hourly","$3.0620 hourly","$0.8556 hourly"
"R6GD 12xlarge","r6gd.12xlarge","384.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","20 Gigabit","$2.7648 hourly","$1.0396 hourly","$0.8408 hourly","unavailable","unavailable"
"M6A 16xlarge","m6a.16xlarge","256.0 GiB","64 vCPUs","EBS only","25 Gigabit","$2.7648 hourly","$1.0916 hourly","$1.1321 hourly","$5.7088 hourly","$4.0355 hourly"
"C6GN 16xlarge","c6gn.16xlarge","128.0 GiB","64 vCPUs","EBS only","100 Gigabit","$2.7648 hourly","$1.0331 hourly","$0.6385 hourly","unavailable","unavailable"
"R6IN Eight Extra Large","r6in.8xlarge","256.0 GiB","32 vCPUs","EBS only","50 Gigabit","$2.7893 hourly","$0.9830 hourly","$0.6906 hourly","$4.2613 hourly","$2.4549 hourly"
"M6ID 12xlarge","m6id.12xlarge","192.0 GiB","48 vCPUs","2850 GB                 (2 * 1425 GB NVMe SSD)","18.75 Gigabit","$2.8476 hourly","$1.0707 hourly","$0.8139 hourly","$5.0556 hourly","$3.2787 hourly"
"M5N 12xlarge","m5n.12xlarge","192.0 GiB","48 vCPUs","EBS only","50 Gigabit","$2.8560 hourly","$0.9584 hourly","$0.9876 hourly","$5.0640 hourly","$3.1664 hourly"
"M6GD 16xlarge","m6gd.16xlarge","256.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$2.8928 hourly","$1.0877 hourly","$1.1579 hourly","unavailable","unavailable"
"M6GD Metal","m6gd.metal","256.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$2.8928 hourly","$1.0877 hourly","$0.8855 hourly","unavailable","unavailable"
"IM4GN Eight Extra Large","im4gn.8xlarge","128.0 GiB","32 vCPUs","15000 GB                 (2 * 7500 GB NVMe SSD)","50 Gigabit","$2.9103 hourly","$1.1581 hourly","$1.3389 hourly","unavailable","unavailable"
"R5 12xlarge","r5.12xlarge","384.0 GiB","48 vCPUs","EBS only","12 Gigabit","$3.0240 hourly","$1.1370 hourly","$0.8716 hourly","$5.2320 hourly","$3.3450 hourly"
"R6I 12xlarge","r6i.12xlarge","384.0 GiB","48 vCPUs","EBS only","18.75 Gigabit","$3.0240 hourly","$1.1939 hourly","$0.5268 hourly","$5.2320 hourly","$3.4019 hourly"
"C5 High-CPU 18xlarge","c5.18xlarge","144.0 GiB","72 vCPUs","EBS only","25 Gigabit","$3.0600 hourly","$1.1040 hourly","$0.6841 hourly","$6.3720 hourly","$4.4159 hourly"
"P3 High Performance GPU Double Extra Large","p3.2xlarge","61.0 GiB","8 vCPUs","EBS only","Up to 10 Gigabit","$3.0600 hourly","$0.9853 hourly","$0.9180 hourly","$3.4280 hourly","$1.3534 hourly"
"M6I 16xlarge","m6i.16xlarge","256.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.0720 hourly","$1.2128 hourly","$1.0775 hourly","$6.0160 hourly","$4.1568 hourly"
"M5 General Purpose 16xlarge","m5.16xlarge","256.0 GiB","64 vCPUs","EBS only","20 Gigabit","$3.0720 hourly","$1.1551 hourly","$1.2609 hourly","$6.0160 hourly","$4.0991 hourly"
"R6IDN Eight Extra Large","r6idn.8xlarge","256.0 GiB","32 vCPUs","1900 GB                 NVMe SSD","50 Gigabit","$3.1262 hourly","$1.1079 hourly","$0.5353 hourly","$4.5982 hourly","$2.5799 hourly"
"R5AD 12xlarge","r5ad.12xlarge","384.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","10 Gigabit","$3.1440 hourly","$1.1822 hourly","$0.9234 hourly","$5.3520 hourly","$3.3901 hourly"
"M4 General Purpose 16xlarge","m4.16xlarge","256.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.2000 hourly","$1.2032 hourly","$1.0760 hourly","$6.1440 hourly","$3.9157 hourly"
"C6ID 16xlarge","c6id.16xlarge","128.0 GiB","64 vCPUs","3800 GB                 (2 * 1900 GB NVMe SSD)","25 Gigabit","$3.2256 hourly","$1.1731 hourly","$1.0690 hourly","$6.1696 hourly","$4.1171 hourly"
"R6G Metal","r6g.metal","512.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.2256 hourly","$1.2128 hourly","$1.1424 hourly","unavailable","unavailable"
"R6G 16xlarge","r6g.16xlarge","512.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.2256 hourly","$1.2128 hourly","$0.7024 hourly","unavailable","unavailable"
"M5DN 12xlarge","m5dn.12xlarge","192.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","50 Gigabit","$3.2640 hourly","$1.1045 hourly","$0.7339 hourly","$5.4720 hourly","$3.3125 hourly"
"M5AD 16xlarge","m5ad.16xlarge","256.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","12 Gigabit","$3.2960 hourly","$1.2393 hourly","$1.0035 hourly","$6.2400 hourly","$4.1833 hourly"
"X2IEDN Quadruple Extra Large","x2iedn.4xlarge","512.0 GiB","16 vCPUs","475 GB                 NVMe SSD","Up to 25 Gigabit","$3.3345 hourly","$0.9309 hourly","$1.0004 hourly","$4.0705 hourly","$1.6669 hourly"
"X1E Quadruple Extra Large","x1e.4xlarge","488.0 GiB","16 vCPUs","480 GB                 SSD","Up to 10 Gigabit","$3.3360 hourly","$0.9334 hourly","$1.0008 hourly","$4.0720 hourly","$1.6694 hourly"
"M6IN 12xlarge","m6in.12xlarge","192.0 GiB","48 vCPUs","EBS only","75 Gigabit","$3.3415 hourly","$1.1210 hourly","$0.8791 hourly","$5.5495 hourly","$3.3290 hourly"
"I2 Quadruple Extra Large","i2.4xlarge","122.0 GiB","16 vCPUs","3200 GB                 (4 * 800 GB SSD)","High","$3.4100 hourly","$0.8451 hourly","$1.0847 hourly","$3.8910 hourly","$1.2963 hourly"
"R7G Metal","r7g.metal","512.0 GiB","64 vCPUs","EBS only","30 Gigabit","$3.4272 hourly","$1.3530 hourly","$1.1252 hourly","unavailable","unavailable"
"R7G 16xlarge","r7g.16xlarge","512.0 GiB","64 vCPUs","EBS only","30 Gigabit","$3.4272 hourly","$1.3530 hourly","$1.0636 hourly","unavailable","unavailable"
"C5 High-CPU 18xlarge","c5d.18xlarge","144.0 GiB","72 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","25 Gigabit","$3.4560 hourly","$1.2486 hourly","$0.7381 hourly","$6.7680 hourly","$4.5606 hourly"
"R5D 12xlarge","r5d.12xlarge","384.0 GiB","48 vCPUs","1800 GB                 (2 * 900 GB NVMe SSD)","12 Gigabit","$3.4560 hourly","$1.2995 hourly","$0.8268 hourly","$5.6640 hourly","$3.5075 hourly"
"G4AD 16xlarge","g4ad.16xlarge","256.0 GiB","64 vCPUs","2400 GB                 (2 * 1200 GB NVMe SSD)","25 Gigabit","$3.4680 hourly","$1.5219 hourly","$1.7096 hourly","$6.4120 hourly","$4.4659 hourly"
"R5N 12xlarge","r5n.12xlarge","384.0 GiB","48 vCPUs","EBS only","50 Gigabit","$3.5760 hourly","$1.2605 hourly","$0.8642 hourly","$5.7840 hourly","$3.4685 hourly"
"R5B 12xlarge","r5b.12xlarge","384.0 GiB","48 vCPUs","EBS only","12 Gigabit","$3.5760 hourly","$1.2605 hourly","$0.9221 hourly","$5.7840 hourly","$3.4685 hourly"
"M5 General Purpose 16xlarge","m5d.16xlarge","256.0 GiB","64 vCPUs","2400 GB                 (4 * 600 GB NVMe SSD)","20 Gigabit","$3.6160 hourly","$1.3596 hourly","$1.0687 hourly","$6.5600 hourly","$4.3036 hourly"
"R5A 16xlarge","r5a.16xlarge","512.0 GiB","64 vCPUs","EBS only","12 Gigabit","$3.6160 hourly","$1.3596 hourly","$1.0298 hourly","$6.5600 hourly","$4.3036 hourly"
"R6A 16xlarge","r6a.16xlarge","512.0 GiB","64 vCPUs","EBS only","25 Gigabit","$3.6288 hourly","$1.4326 hourly","$1.1358 hourly","$6.5728 hourly","$4.3766 hourly"
